text;created_at;retweet_count;favorite_count;is_retweet;sentiment
The Democrats want to shut down the Government over Amnesty for all and Border Security. The biggest loser will be our rapidly rebuilding Military at a time we need it more than ever. We need a merit based system of immigration and we need it now! No more dangerous Lottery.;01-16-2018 14:07:38;24015;100620;false;Negative
RT @realDonaldTrump: DACA is probably dead because the Democrats don’t really want it they just want to talk and take desperately needed m…;01-16-2018 00:53:38;27874;0;true;Negative
DACA is probably dead because the Democrats don’t really want it they just want to talk and take desperately needed money away from our Military.;01-14-2018 13:09:09;27910;122528;false;Negative
...and they knew exactly what I said and meant. They just wanted a story. FAKE NEWS!;01-14-2018 13:01:44;16641;83609;false;Negative
RT @JackPosobiec: Dick Durbin called Trump racist for wanting to end chain migration. Here's a video of Dick Durbin calling for an end to…;01-14-2018 03:45:45;23390;0;true;Negative
Yesterday was another big day for jobs and the Stock Market. Chrysler coming back to U.S. (Michigan) from Mexico and many more companies paying out Tax Cut money to employees. If Dems won in November Market would have TANKED! It was headed for disaster.;01-13-2018 14:20:00;548;2182;false;Negative
Never said anything derogatory about Haitians other than Haiti is obviously a very poor and troubled country. Never said “take them out.” Made up by Dems. I have a wonderful relationship with Haitians. Probably should record future meetings - unfortunately no trust!;1.12.2018 13:48;36601;138855;false;Negative
"The so-called bipartisan DACA deal presented yesterday to myself and a group of Republican Senators and Congressmen was a big step backwards. Wall was not properly funded Chain &amp; Lottery were made worse and USA would be forced to take large numbers of people from high crime.....";1.12.2018 11:59;21748;83977;false;Negative
Democrat Dianne Feinstein should never have released secret committee testimony to the public without authorization. Very disrespectful to committee members and possibly illegal. She blamed her poor decision on the fact she had a cold - a first!;1.12.2018 3:01;23043;99213;false;Negative
Yesterday I signed the #INTERDICTAct (H.R. 2142) with bipartisan members of Congress to help end the flow of drugs into our country. Together we are committed to doing everything we can to combat the deadly scourge of drug addiction and overdose in the United States! https://t.co/ELZvFol5Lo;1.11.2018 23:27;13781;59300;false;Negative
“45 year low in illegal immigration this year.” @foxandfriends;1.11.2018 13:11;16253;84555;false;Negative
“House votes on controversial FISA ACT today.” This is the act that may have been used with the help of the discredited and phony Dossier to so badly surveil and abuse the Trump Campaign by the previous administration and others?;1.11.2018 12:33;17274;72410;false;Negative
Disproven and paid for by Democrats “Dossier used to spy on Trump Campaign. Did FBI use Intel tool to influence the Election?” @foxandfriends  Did Dems or Clinton also pay Russians? Where are hidden and smashed DNC servers? Where are Crooked Hillary Emails?  What a mess!;1.11.2018 11:33;22798;82158;false;Negative
"The single greatest Witch Hunt in American history continues. There was no collusion everybody including the Dems knows there was no collusion &amp; yet on and on it goes. Russia &amp; the world is laughing at the stupidity they are witnessing. Republicans should finally take control!";1.10.2018 15:14;28805;119548;false;Negative
The fact that Sneaky Dianne Feinstein who has on numerous occasions stated that collusion between Trump/Russia has not been found would release testimony in such an underhanded and possibly illegal way totally without authorization is a disgrace. Must have tough Primary!;1.10.2018 15:00;22740;92227;false;Negative
Jobs are kicking in and companies are coming back to the U.S. Unnecessary regulations and high taxes are being dramatically Cut and it will only get better. MUCH MORE TO COME!;12-30-2017 22:42:09;24332;117013;false;Negative
"I use Social Media not because I like to but because it is the only way to fight a VERY dishonest and unfair “press” now often referred to as Fake News Media. Phony and non-existent “sources” are being used more often than ever. Many stories &amp; reports a pure fiction!";12-30-2017 22:36:41;50342;195754;false;Negative
On Taxes: “This is the biggest corporate rate cut ever going back to the corporate income tax rate of roughly 80 years ago.This is a huge pro-growth stimulus for the economy. Every year the Obama WH overstated how the economy would grow. Now real economics and jobs.” @WSJ Report;12-30-2017 21:12:45;16703;73325;false;Negative
Oppressive regimes cannot endure forever and the day will come when the Iranian people will face a choice. The world is watching! https://t.co/kvv1uAqcZ9;12-30-2017 19:02:53;23270;78932;false;Negative
"The Democrats have been told and fully understand that there can be no DACA without the desperately needed WALL at the Southern Border and an END to the horrible Chain Migration &amp; ridiculous Lottery System of Immigration etc. We must protect our Country at all cost!";12-29-2017 13:16:11;35208;142106;false;Negative
Why is the United States Post Office which is losing many billions of dollars a year while charging Amazon and others so little to deliver their packages making Amazon richer and the Post Office dumber and poorer? Should be charging MUCH MORE!;12-29-2017 13:04:09;27652;118765;false;Negative
RT @charliekirk11: ISIS getting slaughtered: Square miles liberated from ISISTrump: 26000 --  Obama: 13200Total Square miles held by…;12-29-2017 12:50:00;18726;0;true;Negative
Caught RED HANDED - very disappointed that China is allowing oil to go into North Korea. There will never be a friendly solution to the North Korea problem if this continues to happen!;12-28-2017 16:24:08;31963;124997;false;Negative
"Vanity Fair which looks like it is on its last legs is bending over backwards in apologizing for the minor hit they took at Crooked H. Anna Wintour who was all set to be Amb to Court of St James’s &amp; a big fundraiser for CH is beside herself in grief &amp; begging for forgiveness!";12-28-2017 15:24:53;14587;65832;false;Negative
The Fake News refuses to talk about how Big and how Strong our BASE is. They show Fake Polls just like they report Fake News. Despite only negative reporting we are doing well - nobody is going to beat us. MAKE AMERICA GREAT AGAIN!;12-24-2017 13:48:11;33220;140299;false;Negative
.@FoxNews-FBI’s Andrew McCabe “in addition to his wife getting all of this money from M (Clinton Puppet) he was using allegedly his FBI Official Email Account to promote her campaign. You obviously cannot do this. These were the people who were investigating Hillary Clinton.”;12-24-2017 12:25:22;29754;99677;false;Negative
How can FBI Deputy Director Andrew McCabe the man in charge along with leakin’ James Comey of the Phony Hillary Clinton investigation (including her 33000 illegally deleted emails) be given $700000 for wife’s campaign by Clinton Puppets during investigation?;12-23-2017 20:27:05;36175;121354;false;Negative
Remember the most hated part of ObamaCare is the Individual Mandate which is being terminated under our just signed Tax Cut Bill.;12-22-2017 22:11:56;25757;121704;false;Negative
95% of Americans will pay less or at worst the same amount of taxes (mostly far less). The Dems only want to raise your taxes!;12-22-2017 16:46:49;21759;104354;false;Negative
The Massive Tax Cuts which the Fake News Media is desperate to write badly about so as to please their Democrat bosses will soon be kicking in and will speak for themselves. Companies are already making big payments to workers. Dems want to raise taxes hate these big Cuts!;12-21-2017 12:24:22;25744;111795;false;Negative
The train accident that just occurred in DuPont WA shows more than ever why our soon to be submitted infrastructure plan must be approved quickly. Seven trillion dollars spent in the Middle East while our roads bridges tunnels railways (and more) crumble! Not for long!;12-18-2017 18:41:05;23417;106936;false;Negative
"Today we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades an ever-growing maze of regs rules and restrictions has cost our country trillions of dollars millions of jobs countless American factories &amp; devastated entire industries. https://t.co/ostXOVnckf";12-14-2017 20:13:04;12854;57441;false;Negative
Wow more than 90% of Fake News Media coverage of me is negative with numerous forced retractions of untrue stories. Hence my use of Social Media the only way to get the truth out. Much of Mainstream Meadia has become a joke! @foxandfriends;12-13-2017 13:02:52;29405;120149;false;Negative
The people of Alabama will do the right thing. Doug Jones is Pro-Abortion weak on Crime Military and Illegal Immigration Bad for Gun Owners and Veterans and against the WALL. Jones is a Pelosi/Schumer Puppet. Roy Moore will always vote with us. VOTE ROY MOORE!;12.12.2017 14:09;21590;81386;false;Negative
"Lightweight Senator Kirsten Gillibrand a total flunky for Chuck Schumer and someone who would come to my office “begging” for campaign contributions not so long ago (and would do anything for them) is now in the ring fighting against Trump. Very disloyal to Bill &amp; Crooked-USED!";12.12.2017 13:03;23666;88993;false;Negative
Despite thousands of hours wasted and many millions of dollars spent the Democrats have been unable to show any collusion with Russia - so now they are moving on to the false accusations and fabricated stories of women who I don’t know and/or have never met. FAKE NEWS!;12.12.2017 12:10;38156;147886;false;Negative
Another false story this time in the Failing @nytimes that I watch 4-8 hours of television a day - Wrong!  Also I seldom if ever watch CNN or MSNBC both of which I consider Fake News. I never watch Don Lemon who I once called the “dumbest man on television!” Bad Reporting.;12.11.2017 14:17;34018;138768;false;Negative
Very little discussion of all the purposely false and defamatory stories put out this week by the Fake News Media. They are out of control - correct reporting means nothing to them. Major lies written then forced to be withdrawn after they are exposed...a stain on America!;12.10.2017 21:18;30872;120303;false;Negative
No American should be separated from their loved ones because of preventable crime committed by those illegally in our country. Our cities should be Sanctuaries for Americans – not for criminal aliens! https://t.co/CvtkCG1pln;12.10.2017 2:17;35354;125611;false;Negative
.@daveweigel of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty arena last night for my speech in Pensacola when in fact he knew the arena was packed (as shown also on T.V.). FAKE NEWS he should be fired.;12.9.2017 23:14;24272;89981;false;Negative
".@DaveWeigel @WashingtonPost put out a phony photo of an empty arena hours before I arrived @ the venue w/ thousands of people outside on their way in. Real photos now shown as I spoke. Packed house many people unable to get in. Demand apology &amp; retraction from FAKE NEWS WaPo! https://t.co/XAblFGh1ob";12.9.2017 22:01;24536;77219;false;Negative
Fake News CNN made a vicious and purposeful mistake yesterday. They were caught red handed just like lonely Brian Ross at ABC News (who should be immediately fired for his “mistake”). Watch to see if @CNN fires those responsible or was it just gross incompetence?;12.9.2017 13:02;23857;92778;false;Negative
Fines and penalties against Wells Fargo Bank for their bad acts against their customers and others will not be dropped as has incorrectly been reported but will be pursued and if anything substantially increased. I will cut Regs but make penalties severe when caught cheating!;12.8.2017 15:18;22929;99072;false;Negative
"LAST thing the Make America Great Again Agenda needs is a Liberal Democrat in Senate where we have so little margin for victory already. The Pelosi/Schumer Puppet Jones would vote against us 100% of the time. He’s bad on Crime Life Border Vets Guns &amp; Military. VOTE ROY MOORE!";12.8.2017 15:06;19820;75894;false;Negative
RT @realDonaldTrump: National Pearl Harbor Remembrance Day - “A day that will live in infamy!” December 7 1941;12.7.2017 15:47;8003;0;true;Negative
National Pearl Harbor Remembrance Day - “A day that will live in infamy!” December 7 1941;12.7.2017 15:04;23144;107055;false;Negative
RT @Scavino45: Time lapse video of the border wall prototypes when they were being built in San Diego. Next phase underway: testing and ev…;12.6.2017 12:53;9616;0;true;Negative
Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We need his vote on stopping crime illegal immigration Border Wall Military Pro Life V.A. Judges 2nd Amendment and more. No to Jones a Pelosi/Schumer Puppet!;12.4.2017 11:17;26497;97402;false;Negative
People who lost money when the Stock Market went down 350 points based on the False and Dishonest reporting of Brian Ross of @ABC News (he has been suspended) should consider hiring a lawyer and suing ABC for the damages this bad reporting has caused - many millions of dollars!;12.3.2017 13:15;37592;124757;false;Negative
After years of Comey with the phony and dishonest Clinton investigation (and more) running the FBI its reputation is in Tatters - worst in History! But fear not we will bring it back to greatness.;12.3.2017 13:00;29973;122738;false;Negative
Tainted (no very dishonest?) FBI “agent’s role in Clinton probe under review.” Led Clinton Email probe. @foxandfriends  Clinton money going to wife of another FBI agent in charge.;12.3.2017 12:42;26385;87925;false;Negative
RT @GovChristie: .@POTUS has done more to combat the addiction crisis than any other President. https://t.co/EfjJVrE29G;12.3.2017 11:19;8396;0;true;Negative
I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!;12.3.2017 11:15;22966;94011;false;Negative
Congratulations to @ABC News for suspending Brian Ross for his horrendously inaccurate and dishonest report on the Russia Russia Russia Witch Hunt. More Networks and “papers” should do the same with their Fake News!;12.3.2017 2:22;27913;107940;false;Negative
Many people in our Country are asking what the “Justice” Department is going to do about the fact that totally Crooked Hillary AFTER receiving a subpoena from the United States Congress deleted and “acid washed” 33000 Emails? No justice!;12.3.2017 2:13;33363;114947;false;Negative
So General Flynn lies to the FBI and his life is destroyed while Crooked Hillary Clinton on that now famous FBI holiday “interrogation” with no swearing in and no recording lies many times...and nothing happens to her? Rigged system or just a double standard?;12.3.2017 2:06;43931;144704;false;Negative
I had to fire General Flynn because he lied to the Vice President and the FBI. He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide!;12.2.2017 17:14;31645;116657;false;Negative
The jury was not told the killer of Kate was a 7 time felon. The Schumer/Pelosi Democrats are so weak on Crime that they will pay a big price in the 2018 and 2020 Elections.;12.1.2017 11:13;31017;120510;false;Negative
The Kate Steinle killer came back and back over the weakly protected Obama border always committing crimes and being violent and yet this info was not used in court. His exoneration is a complete travesty of justice. BUILD THE WALL!;12.1.2017 11:03;35841;130478;false;Negative
A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.;12.1.2017 3:30;45448;158890;false;Negative
The Chinese Envoy who just returned from North Korea seems to have had no impact on Little Rocket Man. Hard to believe his people and the military put up with living in such horrible conditions. Russia and China condemned the launch.;11-30-2017 12:25:00;16907;76452;false;Negative
The Failing @nytimes has totally gone against the Social Media Guidelines that they installed to preserve some credibility after many of their biased reporters went Rogue!  @foxandfriends;11-30-2017 12:15:08;12452;54599;false;Negative
Funny to hear the Democrats talking about the National Debt when President Obama doubled it in only 8 years!;11-30-2017 02:23:14;36469;131420;false;Negative
"“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security....""Charles McCulloughFmr Intel Comm Inspector General https://t.co/b0tLW5TVhX";11-30-2017 02:00:23;20727;59143;false;Negative
The House of Representatives seeks contempt citations(?) against the JusticeDepartment and the FBI for withholding key documents and an FBI witness which could shed light on surveillance of associates of Donald Trump. Big stuff. Deep State. Give this information NOW! @FoxNews;11-30-2017 01:03:30;23824;73725;false;Negative
.@Theresa_May don’t focus on me focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!;11-30-2017 01:02:06;40409;119072;false;Negative
Theresa @theresamay don’t focus on me focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!;11-30-2017 00:43:12;4860;14530;false;Negative
Just spoke to President XI JINPING of China concerning the provocative actions of North Korea. Additional major sanctions will be imposed on North Korea today. This situation will be handled!;11-29-2017 14:40:01;20849;101786;false;Negative
So now that Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Griffin? And will they terminate low ratings Joe Scarborough based on the “unsolved mystery” that took place in Florida years ago? Investigate!;11-29-2017 14:14:19;23682;87636;false;Negative
So now tha Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Griffin? And will they terminate low ratings Joe Scarborough based on the “unsolved mystery” that took place in Florida years ago? Investigate!;11-29-2017 13:58:05;3421;11146;false;Negative
"Wow Matt Lauer was just fired from NBC for “inappropriate sexual behavior in the workplace.” But when will the top executives at NBC &amp; Comcast be fired for putting out so much Fake News. Check out Andy Lack’s past!";11-29-2017 12:16:21;26294;101785;false;Negative
Great and we should boycott Fake News CNN. Dealing with them is a total waste of time! https://t.co/8zJ3j7g5el;11-29-2017 11:49:18;16986;68731;false;Negative
RT @JaydaBF: VIDEO: Islamist mob pushes teenage boy off roof and beats him to death! https://t.co/XxtlxNNSiP;11-29-2017 11:44:14;18326;0;true;Negative
"Charles McCullough the respected fmr Intel Comm Inspector General said public was misled on Crooked Hillary Emails. “Emails endangered National Security.” Why aren’t our deep State authorities looking at this? Rigged &amp; corrupt? @TuckerCarlson @seanhannity";11-29-2017 02:45:10;20873;64919;false;Negative
"After North Korea missile launch it's more important than ever to fund our gov't &amp; military! Dems shouldn't hold troop funding hostage for amnesty &amp; illegal immigration. I ran on stopping illegal immigration and won big. They can't now threaten a shutdown to get their demands.";11-29-2017 01:45:50;23897;96277;false;Negative
Meeting with “Chuck and Nancy” today about keeping government open and working. Problem is they want illegal immigrants flooding into our Country unchecked are weak on Crime and want to substantially RAISE Taxes. I don’t see a deal!;11-28-2017 14:17:46;20973;86493;false;Negative
At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The American public is fed up with the disrespect the NFL is paying to our Country our Flag and our National Anthem. Weak and out of control!;11-28-2017 12:45:30;20531;101027;false;Negative
We should have a contest as to which of the Networks plus CNN and not including Fox is the most dishonest corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!;11-27-2017 14:04:51;41765;153835;false;Negative
Since the first day I took office all you hear is the phony Democrat excuse for losing the election Russia RussiaRussia.  Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN!;11-26-2017 21:29:46;34808;155019;false;Negative
The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime WEAK on the Border Bad for our Military and our great Vets Bad for our 2nd Amendment AND WANTS TO RAISES TAXES TO THE SKY. Jones would be a disaster!;11-26-2017 13:52:36;26802;103129;false;Negative
Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been under its leader from previous Administration who just quit!;11-25-2017 22:00:11;10315;45206;false;Negative
The Consumer Financial Protection Bureau or CFPB has been a total disaster as run by the previous Administrations pick. Financial Institutions have been devastated and unable to properly serve the public. We will bring it back to life!;11-25-2017 21:48:16;15216;71937;false;Negative
Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terrorism we must defeat them militarily and discredit the extremist ideology that forms the basis of their existence!;11-24-2017 15:27:13;33866;145647;false;Negative
Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I inherited in the Middle East. I will get it all done but what a mistake in lives and dollars (6 trillion) to be there in the first place!;11-24-2017 12:04:13;16150;69764;false;Negative
Can you believe that the disrespect for our Country our Flag our Anthem continues without penalty to the players. The Commissioner has lost control of the hemorrhaging league. Players are the boss! https://t.co/udXP5MR8BC;11-24-2017 11:48:58;15325;61082;false;Negative
RT @Realjmannarino: @realDonaldTrump The ungratefulness is something I’ve never seen before. If you get someone’s son out of prison he sho…;11-22-2017 11:11:06;8539;0;true;Negative
Another Crooked Hillary Fan! https://t.co/1LidydhORD;11-22-2017 11:08:26;38;70;false;Negative
The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season. That’s almost as bad as kneeling! When will the highly paid Commissioner finally get tough and smart? This issue is killing your league!.....;11-22-2017 10:48:10;25497;121068;false;Negative
...LaVar you could have spent the next 5 to 10 years during Thanksgiving with your son in China but no NBA contract to support you. But remember LaVar shoplifting is NOT a little thing. It’s a really big deal especially in China. Ungrateful fool!;11-22-2017 10:33:28;39047;160972;false;Negative
It wasn’t the White House it wasn’t the State Department it wasn’t father LaVar’s so-called people on the ground in China that got his son out of a long term prison sentence - IT WAS ME. Too bad! LaVar is just a poor man’s version of Don King but without the hair. Just think..;11-22-2017 10:25:22;33183;126400;false;Negative
Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long and they do not want to disappoint the American public!;11-20-2017 02:21:24;14862;74527;false;Negative
Border Patrol Officer killed at Southern Border another badly hurt. We will seek out and bring to justice those responsible. We will and must build the Wall!;11-20-2017 01:29:02;36647;151368;false;Negative
Shoplifting is a very big deal in China as it should be (5-10 years in jail) but not to father LaVar. Should have gotten his son out during my next trip to China instead. China told them why they were released. Very ungrateful!;11-19-2017 23:36:40;30318;135939;false;Negative
Sen. Jeff Flake(y) who is unelectable in the Great State of Arizona (quit race anemic polls) was caught (purposely) on “mike” saying bad things about your favorite President. He’ll be a NO on tax cuts because his political career anyway is “toast.”;11-19-2017 23:22:17;16532;70791;false;Negative
Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop which is so good for the Republican Party. Hillary get on with your life and give it another try in three years!;11-18-2017 13:31:47;51390;191955;false;Negative
Together we're going to restore safety to our streets and peace to our communities and we're going to destroy the vile criminal cartel #MS13 and many other gangs...'Hundreds arrested in MS-13 crackdown'https://t.co/Mp268d8RaU https://t.co/mrynwnTuoO;11-17-2017 15:03:16;19891;76193;false;Negative
"The Al Frankenstien picture is really bad speaks a thousand words. Where do his hands go in pictures 2 3 4 5 &amp; 6 while she sleeps? .....";11-17-2017 03:06:34;24215;87667;false;Negative
Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Assad Regime does not commit mass murder with chemical weapons ever again.;11-16-2017 18:13:51;13807;65781;false;Negative
Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!;11-16-2017 02:11:45;23817;101559;false;Negative
It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!;11-15-2017 16:52:33;15541;73601;false;Negative
While in the Philippines I was forced to watch @CNN which I have not done in months and again realized how bad and FAKE it is. Loser!;11-15-2017 10:45:39;32702;135601;false;Negative
"Why would Kim Jong-un insult me by calling me ""old"" when I would NEVER call him ""short and fat?"" Oh well I try so hard to be his friend - and maybe someday that will happen!";11.12.2017 0:48;272776;616217;false;Negative
Does the Fake News Media remember when Crooked Hillary Clinton as Secretary of State was begging Russia to be our friend with the misspelled reset button? Obama tried also but he had zero chemistry with Putin.;11.12.2017 0:43;28716;119569;false;Negative
When will all the haters and fools out there realize that having a good relationship with Russia is a good thing not a bad thing. There always playing politics - bad for our country. I want to solve North Korea Syria Ukraine terrorism and Russia can greatly help!;11.12.2017 0:18;39627;158703;false;Negative
I don’t blame China I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on trade leading up to a point where the U.S. is losing $100's of billions. How can you blame China for taking advantage of people that had no clue? I would've done same!;11.9.2017 23:39;29359;135908;false;Negative
NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestimate us. AND DO NOT TRY US. https://t.co/4llqLrNpK3;11.8.2017 15:15;23631;88959;false;Negative
Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no longer. https://t.co/zyuYc0fIH6;11.8.2017 3:14;12465;52843;false;Negative
"The North Korean regime has pursued its nuclear &amp; ballistic missile programs in defiance of every assurance agreement &amp; commmitment it has made to the U.S. and its allies. It's broken all of those commitments... https://t.co/xJ4jUpA8d8";11.8.2017 3:12;10458;43345;false;Negative
.@EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS-13 and crime will be gone. Vote today ASAP!;11.7.2017 10:56;13005;52778;false;Negative
....and has been horrible on Virginia economy. Vote @EdWGillespie today!;11.7.2017 10:53;7217;35003;false;Negative
Ralph Northam will allow crime to be rampant in Virginia. He’s weak on crime weak on our GREAT VETS Anti-Second Amendment....;11.7.2017 10:53;13278;51887;false;Negative
....is making. Working very hard on TAX CUTS for the middle class companies and jobs!;11.7.2017 10:37;7096;42999;false;Negative
....Some of those they are harshly treating have been “milking” their country for years!;11.6.2017 23:05;61945;90400;false;Negative
The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.;11.3.2017 16:54;37619;138665;false;Negative
The rigged Dem Primary one of the biggest political stories in years got ZERO coverage on Fake News Network TV last night. Disgraceful!;11.3.2017 16:09;26212;95184;false;Negative
"...Based on that the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!";11.3.2017 12:11;15413;71282;false;Negative
"ISIS just claimed the Degenerate Animal who killed and so badly wounded the wonderful people on the West Side was ""their soldier."" .....";11.3.2017 12:03;14799;58387;false;Negative
"The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC &amp; then stole the Democratic Primary from Crazy Bernie!";11.3.2017 11:48;19132;76932;false;Negative
...New Donna B book says she paid for and stole the Dem Primary. What about the deleted E-mails Uranium Podesta the Server plus plus...;11.3.2017 11:03;18237;72664;false;Negative
"Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary &amp; the Dems..";11.3.2017 10:57;23055;87852;false;Negative
My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.;11.3.2017 10:51;27721;108996;false;Negative
....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?;11.3.2017 0:48;25528;91825;false;Negative
Donna Brazile just stated the DNC RIGGED the system to illegally steal the Primary from Bernie Sanders. Bought and paid for by Crooked H....;11.3.2017 0:39;24558;83522;false;Negative
...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!;11.2.2017 11:54;17440;85310;false;Negative
NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people badly injured 12. SHOULD GET DEATH PENALTY!;11.2.2017 3:43;43455;173510;false;Negative
We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones. https://t.co/WZFHXoJE3K;11.1.2017 19:26;12690;56307;false;Negative
Senator Chuck Schumer helping to import Europes problems said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends;11.1.2017 11:40;21428;77686;false;Negative
The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!;11.1.2017 1:22;13721;69956;false;Negative
In NYC looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!;10-31-2017 21:30:04;25707;111025;false;Negative
“Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks” https://t.co/2U7WJmfGlM;10-31-2017 14:46:24;10034;37503;false;Negative
....earth shattering. He and his brother could Drain The Swamp which would be yet another campaign promise fulfilled. Fake News weak!;10-31-2017 14:10:42;12677;53862;false;Negative
The biggest story yesterday the one that has the Dems in a dither is Podesta running from his firm. What he know about Crooked Dems is....;10-31-2017 14:06:27;17892;68922;false;Negative
I hope people will start to focus on our Massive Tax Cuts for Business (jobs) and the Middle Class (in addition to Democrat corruption)!;10-31-2017 12:21:06;17325;76775;false;Negative
"The Fake News is working overtime. As Paul Manaforts lawyer said there was ""no collusion"" and events mentioned took place long before he...";10-31-2017 12:09:41;14552;60002;false;Negative
....Also there is NO COLLUSION!;10-30-2017 14:28:10;23347;93864;false;Negative
"Sorry but this is years ago before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary &amp; the Dems the focus?????";10-30-2017 14:25:09;35801;123689;false;Negative
"...""collusion"" which doesn't exist. The Dems are using this terrible (and bad for our country) Witch Hunt for evil politics but the R's...";10-29-2017 14:09:51;18343;76214;false;Negative
...the Uranium to Russia deal the  33000 plus deleted Emails the Comey fix and so much more. Instead they look at phony Trump/Russia....;10-29-2017 14:02:37;24360;90215;false;Negative
"Never seen such Republican ANGER &amp; UNITY as I have concerning the lack of investigation on Clinton made Fake Dossier (now $12000000?)....";10-29-2017 13:53:43;30780;114789;false;Negative
While not at all presidential I must point out that the Sloppy Michael Moore Show on Broadway was a TOTAL BOMB and was forced to close. Sad!;10-28-2017 22:19:42;26297;118041;false;Negative
...in order to put any and all conspiracy theories to rest.;10-28-2017 21:10:36;10859;55183;false;Negative
After strict consultation with General Kelly the CIA and other Agencies I will be releasing ALL #JFKFiles other than the names and...;10-28-2017 21:09:00;17357;73321;false;Negative
People are anxiously awaiting my decision as to who the next head of the Fed will be....??https://t.co/PEj1KNYcAO;10-27-2017 21:17:31;9029;45721;false;Negative
.@FoxNews Chris Wallace: “More evidence of Dem collusion with Russia than GOP” https://t.co/nACQerJSiu;10-27-2017 20:33:50;13627;46350;false;Negative
We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through leadership and love. https://t.co/DL3oan4Fm7;10-27-2017 18:16:35;10359;49044;false;Negative
It is now commonly agreed after many months of COSTLY looking that there was NO collusion between Russia and Trump. Was collusion with HC!;10-27-2017 13:33:40;28344;103090;false;Negative
Ed Gillespie will be a great Governor of Virginia. His opponent doesn't even show up to meetings/work and will be VERY weak on crime!;10-26-2017 14:11:21;12226;54271;false;Negative
"The reason Flake and Corker dropped out of the Senate race is very simple they had zero chance of being elected. Now act so hurt &amp; wounded!";10-25-2017 11:27:36;15617;68524;false;Negative
"Sen. Corker is the incompetent head of the Foreign Relations Committee &amp; look how poorly the U.S. has done. He doesn't have a clue as.....";10-24-2017 14:13:48;14402;64328;false;Negative
...Corker dropped out of the race in Tennesse when I refused to endorse him and now is only negative on anything Trump. Look at his record!;10-24-2017 12:20:35;13673;61172;false;Negative
We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our nation. https://t.co/BaQZDA3s2e;10-23-2017 23:18:01;17642;73233;false;Negative
"Two dozen NFL players continue to kneel during the National Anthem showing total disrespect to our Flag &amp; Country.  No leadership in NFL!";10-23-2017 11:53:08;25192;118167;false;Negative
