text;created_at;retweet_count;favorite_count;is_retweet;sentiment
The Democrats just aren’t calling about DACA. Nancy Pelosi and Chuck Schumer have to get moving fast or they’ll disappoint you again. We have a great chance to make a deal or blame the Dems! March 5th is coming up fast.;2.2.2018 3:32;28843;124250;false;Positive
Thank you for all of the nice compliments and reviews on the State of the Union speech. 45.6 million people watched the highest number in history. @FoxNews beat every other Network for the first time ever with 11.7 million people tuning in. Delivered from the heart!;2.1.2018 12:02;37362;184812;false;Positive
Heading to beautiful West Virginia to be with great members of the Republican Party. Will be planning Infrastructure and discussing Immigration and DACA not easy when we have no support from the Democrats. NOT ONE DEM VOTED FOR OUR TAX CUT BILL! Need more Republicans in ‘18.;2.1.2018 11:43;28485;138117;false;Positive
Congratulations to America’s new Secretary of @HHSGov Alex Azar! https://t.co/Y9inQaCt7o;01-29-2018 20:12:39;16431;84209;false;Positive
Our economy is better than it has been in many decades. Businesses are coming back to America like never before. Chrysler as an example is leaving Mexico and coming back to the USA. Unemployment is nearing record lows. We are on the right track!;01-28-2018 13:18:33;42337;199787;false;Positive
Taliban targeted innocent Afghans brave police in Kabul today. Our thoughts and prayers go to the victims and first responders. We will not allow the Taliban to win!;01-27-2018 22:59:52;22155;114304;false;Positive
"Thank you to Brandon Judd of the National Border Patrol Council for his strong statement on @foxandfriends that we very badly NEED THE WALL. Must also end loophole of “catch &amp; release” and clean up the legal and other procedures at the border NOW for Safety &amp; Security reasons.";01-27-2018 11:55:58;29292;124248;false;Positive
Thank you for the wonderful welcome @WEF! #Davos2018 https://t.co/IQkoQJxR5B;01-26-2018 23:27:23;16392;72341;false;Positive
Heading back from a very exciting two days in Davos Switzerland. Speech on America’s economic revival was well received. Many of the people I met will be investing in the U.S.A.! #MAGA;01-26-2018 17:12:32;22686;112306;false;Positive
Great bilateral meeting with President @Alain_Berset of the Swiss Confederation - as we continue to strengthen our great friendship. Such an honor to be in Switzerland! #WEF18 https://t.co/87pLrCpQkZ;01-26-2018 11:23:07;10795;55881;false;Positive
It was an honor to meet with Republic of Rwanda President Paul Kagame this morning in Davos Switzerland. Many great discussions! #WEF18 https://t.co/SaPzwVhDiB;01-26-2018 10:46:48;12518;63689;false;Positive
Will be interviewed on  @SquawkCNBC by @JoeSquawk coming up at 6:00amE from Davos Switzerland. Enjoy! #WEF18 https://t.co/7egYlxnFBd;01-26-2018 10:11:26;6604;36719;false;Positive
Very productive bilateral meeting with Prime Minister Benjamin @Netanyahu of Israel - in Davos Switzerland! #WEF18 https://t.co/2sZM9YI7tJ;01-25-2018 18:03:29;15210;73018;false;Positive
Great bilateral meeting with Prime Minister Theresa May of the United Kingdom affirming the special relationship and our commitment to work together on key national security challenges and economic opportunities. #WEF18 https://t.co/FPP8aRDAyt;01-25-2018 17:25:53;16111;76560;false;Positive
Will soon be heading to Davos Switzerland to tell the world how great America is and is doing. Our economy is now booming and with all I am doing will only get better...Our country is finally WINNING again!;01-25-2018 00:27:00;28521;153096;false;Positive
It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT;01-24-2018 22:51:20;16891;79440;false;Positive
Tremendous investment by companies from all over the world being made in America. There has never been anything like it. Now Disney J.P. Morgan Chase and many others. Massive Regulation Reduction and Tax Cuts are making us a powerhouse again. Long way to go! Jobs Jobs Jobs!;01-24-2018 11:58:58;33406;147591;false;Positive
Cryin’ Chuck Schumer fully understands especially after his humiliating defeat that if there is no Wall there is no DACA. We must have safety and security together with a strong Military for our great people!;01-24-2018 04:07:27;36887;155261;false;Positive
Where are the 50000 important text messages between FBI lovers Lisa Page and Peter Strzok?  Blaming Samsung!;01-24-2018 03:54:22;32286;127998;false;Positive
Thank you to General John Kelly who is doing a fantastic job and all of the Staff and others in the White House for a job well done. Long hours and Fake reporting makes your job more difficult but it is always great to WIN and few have won more than us!;01-23-2018 14:16:02;21698;97892;false;Positive
In one of the biggest stories in a long time the FBI now says it is missing five months worth of lovers Strzok-Page texts perhaps 50000 and all in prime time. Wow!;01-23-2018 11:55:42;36971;134949;false;Positive
In one of the biggest stories in a long time the FBI says it is now missing five months worth of lovers Strzok - Page texts perhaps 50000 all in prime time. Wow!;01-23-2018 11:51:04;1115;3377;false;Positive
Even Crazy Jim Acosta of Fake News CNN agrees: “Trump World and WH sources dancing in end zone: Trump wins again...Schumer and Dems caved...gambled and lost.” Thank you for your honesty Jim!;01-23-2018 11:31:40;27462;129596;false;Positive
Big win for Republicans as Democrats cave on Shutdown. Now I want a big win for everyone including Republicans Democrats and DACA but especially for our Great Military and Border Security. Should be able to get there. See you at the negotiating table!;01-23-2018 04:30:33;28224;133812;false;Positive
The Democrats are turning down services and security for citizens in favor of services and security for non-citizens. Not good!;01-22-2018 13:07:09;33480;132396;false;Positive
Thank you to Brad Blakeman on @FoxNews for grading year one of my presidency with an “A”-and likewise to Doug Schoen for the very good grade and statements. Working hard!;01-22-2018 01:21:42;23749;127050;false;Positive
"RT @FoxNews: .@EricTrump: ""People have seen a year that's incredible that's been filled with nothing but the best for our country America…";01-21-2018 02:31:07;7391;0;true;Positive
Eric Trump on @JudgeJeanine on @FoxNews now!;01-21-2018 02:18:51;6389;46706;false;Positive
The Trump Administration has terminated more UNNECESSARY Regulation in just twelve months than any other Administration has terminated during their full term in office no matter what the length. The good news is THERE IS MUCH MORE TO COME!;01-21-2018 00:47:40;31921;154853;false;Positive
"Unprecedented success for our Country in so many ways since the Election. Record Stock Market Strong on Military Crime Borders &amp; ISIS Judicial Strength &amp; Numbers Lowest Unemployment for Women &amp; ALL Massive Tax Cuts end of Individual Mandate - and so much more. Big 2018!";01-20-2018 22:31:27;29055;130892;false;Positive
Beautiful weather all over our great country a perfect day for all Women to March. Get out there now to celebrate the historic milestones and unprecedented economic success and wealth creation that has taken place over the last 12 months. Lowest female unemployment in 18 years!;01-20-2018 18:51:24;53725;209710;false;Positive
"For those asking the Republicans only have 51 votes in the Senate and they need 60. That is why we need to win more Republicans in 2018 Election! We can then be even tougher on  Crime (and Border) and even better to our Military &amp; Veterans!";01-20-2018 11:44:01;40265;155084;false;Positive
This is the One Year Anniversary of my Presidency and the Democrats wanted to give me a nice present. #DemocratShutdown;01-20-2018 11:33:35;30695;124222;false;Positive
"Not looking good for our great Military or Safety &amp; Security on the very dangerous Southern Border. Dems want a Shutdown in order to help diminish the great success of the Tax Cuts and what they are doing for our booming economy.";01-20-2018 02:28:56;31457;117670;false;Positive
Excellent preliminary meeting in Oval with @SenSchumer - working on solutions for Security and our great Military together with @SenateMajLdr McConnell and @SpeakerRyan. Making progress - four week extension would be best!;01-19-2018 22:17:53;13138;65007;false;Positive
Today I was honored and proud to address the 45th Annual @March_for_Life! You are living witnesses of this year’s March for Life theme: #LoveSavesLives. https://t.co/DMST4qhDmp;01-19-2018 18:39:50;25081;96877;false;Positive
House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!;01-18-2018 23:39:53;20416;102080;false;Positive
AMERICA will once again be a NATION that thinks big dreams bigger and always reaches for the stars. YOU are the ones who will shape America’s destiny. YOU are the ones who will restore our prosperity. And YOU are the ones who are MAKING AMERICA GREAT AGAIN! #MAGA https://t.co/f2abNK47II;01-18-2018 21:04:36;26240;103585;false;Positive
Departing Pittsburgh now where it was my great honor to stand with our incredible workers and to show the world that AMERICA is back - and we are coming back bigger and better and stronger than ever before! https://t.co/kWPgylqFzj;01-18-2018 20:45:33;15312;76045;false;Positive
Will be going to Pennsylvania today in order to give my total support to RICK SACCONE running for Congress in a Special Election (March 13). Rick is a great guy. We need more Republicans to continue our already successful agenda!;01-18-2018 12:53:17;17299;85634;false;Positive
The Wall is the Wall it has never changed or evolved from the first day I conceived of it. Parts will be of necessity see through and it was never intended to be built in areas where there is natural protection such as mountains wastelands or tough rivers or water.....;01-18-2018 11:15:25;21731;94684;false;Positive
Despite some very corrupt and dishonest media coverage there are many great reporters I respect and lots of GOOD NEWS for the American people to be proud of!;01-18-2018 01:05:46;22540;112497;false;Positive
During the campaign I promised to MAKE AMERICA GREAT AGAIN by bringing businesses and jobs back to our country. I am very proud to see companies like Chrysler moving operations from Mexico to Michigan where there are so many great American workers! https://t.co/hz2q9UTfnF;01-17-2018 23:32:58;24791;99349;false;Positive
I promised that my policies would allow companies like Apple to bring massive amounts of money back to the United States. Great to see Apple follow through as a result of TAX CUTS. Huge win for American workers and the USA! https://t.co/OwXVUyLOb1;01-17-2018 23:28:30;24533;92540;false;Positive
Today we witnessed an incredible moment in history – the presentation of Congress’ highest civilian honor to our friend and true AMERICAN HERO Bob Dole. #CongressionalGoldMedal https://t.co/qNQqDLRmCk;01-17-2018 23:19:02;15592;75223;false;Positive
Eric Trump on @foxandfriends  now!;01-17-2018 13:04:46;6775;54585;false;Positive
....we need to keep America safe including moving away from a random chain migration and lottery system to one that is merit-based. https://t.co/7PtoSFK1n2;01-16-2018 23:20:10;19205;81945;false;Positive
"New report from DOJ &amp; DHS shows that nearly 3 in 4 individuals convicted of terrorism-related charges are foreign-born. We have submitted to Congress a list of resources and reforms....";01-16-2018 23:19:39;26005;100365;false;Positive
Today it was my honor to welcome President Nursultan Nazarbayev of Kazakhstan to the @WhiteHouse! https://t.co/TerYFZViax;01-16-2018 20:17:39;10012;56142;false;Positive
“President Donald J. Trump Proclaims January 16 2018 as Religious Freedom Day” https://t.co/bD3R2dJfyp;01-16-2018 19:43:32;19677;74030;false;Positive
Unemployment for Black Americans is the lowest ever recorded. Trump approval ratings with Black Americans has doubled. Thank you and it will get even (much) better! @FoxNews;01-16-2018 14:30:00;28302;113867;false;Positive
We must have Security at our VERY DANGEROUS SOUTHERN BORDER and we must have a great WALL to help protect us and to help stop the massive inflow of drugs pouring into our country!;01-16-2018 13:54:02;25132;117811;false;Positive
RT @realDonaldTrump: I as President want people coming into our Country who are going to help us become strong and great again people co…;01-16-2018 00:53:19;39776;0;true;Positive
RT @realDonaldTrump: “President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2000000 workers…;01-16-2018 00:52:43;25217;0;true;Positive
RT @EricTrump: I will be always be incredibly proud of my work for @StJude raising $16.3+ million dollars over the last 10 years at a 9.2%…;01-16-2018 00:50:19;13866;0;true;Positive
RT @Heritage: We had a special visitor yesterday. @IvankaTrump thank you for meeting with @KayColesJames spending time with our team and…;01-16-2018 00:47:59;2661;0;true;Positive
"RT @WhiteHouse: ""Dr. King's dream is our dream. It is the American Dream. It's the promise stitched into the fabric of our Nation etched i…";01-15-2018 16:01:11;21529;0;true;Positive
"...to stop drugs they want to take money away from our military which we cannot do.” My standard is very simple AMERICA FIRST &amp; MAKE AMERICA GREAT AGAIN!";01-15-2018 13:02:22;23721;113504;false;Positive
Statement by me last night in Florida: “Honestly I don’t think the Democrats want to make a deal. They talk about DACA but they don’t want to help..We are ready willing and able to make a deal but they don’t want to. They don’t want security at the border they don’t want.....;01-15-2018 12:57:43;22262;94720;false;Positive
...big unnecessary regulation cuts made it all possible” (among many other things). “President Trump reversed the policies of President Obama and reversed our economic decline.” Thank you Stuart Varney.  @foxandfriends;01-14-2018 13:59:35;19249;88722;false;Positive
“President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2000000 workers. Most explosive Stock Market rally that we’ve seen in modern times. 18000 to 26000 from Election and grounded in profitability and growth. All Trump not 0...;01-14-2018 13:50:14;25199;112365;false;Positive
I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST;01-14-2018 13:19:06;39822;162032;false;Positive
RT @realDonaldTrump: So much Fake News is being reported. They don’t even try to get it right or correct it when they are wrong. They prom…;01-14-2018 13:04:18;34679;0;true;Positive
The Wall Street Journal stated falsely that I said to them “I have a good relationship with Kim Jong Un” (of N. Korea). Obviously I didn’t say that. I said “I’d have a good relationship with Kim Jong Un” a big difference. Fortunately we now record conversations with reporters...;01-14-2018 12:58:43;22639;96340;false;Positive
RT @LouDobbs: The stock market has gained an incredible 7.8 Trillion dollars in market value since @POTUS was elected! Looks like 4% econom…;01-14-2018 03:42:07;18307;0;true;Positive
Yesterday was a big day for the stock market. Jobs are coming back to America. Chrysler is coming back to the USA from Mexico and many others will follow. Tax cut money to employees is pouring into our economy with many more companies announcing. American business is hot again!;01-13-2018 13:13:12;24624;117847;false;Positive
Today it was my great honor to proclaim January 15 2018 as Martin Luther King Jr. Federal Holiday. I encourage all Americans to observe this day with appropriate civic community and service activities in honor of Dr. King's life and legacy. https://t.co/samlJsz1Nt;1.12.2018 17:56;26544;109300;false;Positive
Sadly Democrats want to stop paying our troops and government workers in order to give a sweetheart deal not a fair deal for DACA. Take care of our Military and our Country FIRST!;1.12.2018 12:50;32123;125050;false;Positive
The language used by me at the DACA meeting was tough but this was not the language used. What was really tough was the outlandish proposal made - a big setback for DACA!;1.12.2018 12:28;24795;103655;false;Positive
....Because of the Democrats not being interested in life and safety DACA has now taken a big step backwards. The Dems will threaten “shutdown” but what they are really doing is shutting down our military at a time we need it most. Get smart MAKE AMERICA GREAT AGAIN!;1.12.2018 12:20;23043;92162;false;Positive
....countries which are doing badly. I want a merit based system of immigration and people who will help take our country to the next level. I want safety and security for our people. I want to stop the massive inflow of drugs. I want to fund our military not do a Dem defund....;1.12.2018 12:09;24462;110177;false;Positive
Reason I canceled my trip to London is that I am not a big fan of the Obama Administration having sold perhaps the best located and finest embassy in London for “peanuts” only to build a new one in an off location for 1.2 billion dollars. Bad deal. Wanted me to cut ribbon-NO!;1.12.2018 4:57;30085;125213;false;Positive
"The Democrats seem intent on having people and drugs pour into our country from the Southern Border risking thousands of lives in the process. It is my duty to protect the lives and safety of all Americans. We must build a Great Wall think Merit and end Lottery &amp; Chain. USA!";1.12.2018 4:42;29526;122744;false;Positive
Chrysler is moving a massive plant from Mexico to Michigan reversing a years long opposite trend. Thank you Chrysler a very wise decision. The voters in Michigan are very happy they voted for Trump/Pence. Plenty of more to follow!;1.12.2018 2:53;26034;115604;false;Positive
More great news as a result of historical Tax Cuts and Reform: Fiat Chrysler announces plan to invest more than $1 BILLION in Michigan plant relocating their heavy-truck production from Mexico to Michigan adding 2500 new jobs and paying $2000 bonus to U.S. employees! https://t.co/47azKD0l9B;1.12.2018 2:49;19199;73432;false;Positive
Small Business Poll has highest approval numbers in the polls history. All business is just at the beginning of something really special!;1.12.2018 2:47;13261;68224;false;Positive
Thank you Adam Levine The Federalist in interview on @foxandfriends  “Donald Trump is the greatest President our Country has ever seen.”;1.12.2018 2:43;15578;76146;false;Positive
"Great news as a result of our TAX CUTS &amp; JOBS ACT! https://t.co/SLvhLxP3Jl";1.11.2018 15:37;15213;62600;false;Positive
In new Quinnipiac Poll 66% of people feel the economy is “Excellent or Good.” That is the highest number ever recorded by this poll.;1.11.2018 11:43;21318;96789;false;Positive
Good news: Toyota and Mazda announce giant new Huntsville Alabama plant which will produce over 300000 cars and SUV’s a year and employ 4000 people. Companies are coming back to the U.S. in a very big way. Congratulations Alabama!;1.11.2018 4:29;36627;176601;false;Positive
Cutting taxes and simplifying regulations makes America the place to invest! Great news as Toyota and Mazda announce they are bringing 4000 JOBS and investing $1.6 BILLION in Alabama helping to further grow our economy! https://t.co/Kcg8IVH6iA;1.10.2018 23:37;23085;89943;false;Positive
Today it was my great honor to welcome Prime Minister Erna Solberg of Norway to the @WhiteHouse - a great friend and ally of the United States! Joint press conference: https://t.co/qWR1BhfQZI https://t.co/PJvwznjRCO;1.10.2018 21:31;9570;50505;false;Positive
I want to thank my @Cabinet for working tirelessly on behalf of our country. 2017 was a year of monumental achievement and we look forward to the year ahead. Together we are delivering results and MAKING AMERICA GREAT AGAIN! https://t.co/ptXa1hAPwW https://t.co/yv6RALkQf3;1.10.2018 20:08;11875;56051;false;Positive
.@ICEgov HSI agents and ERO officers on behalf of an entire Nation THANK YOU for what you are doing 24/7/365 to keep fellow American’s SAFE. Everyone is so grateful!#LawEnforcementAppreciationDayPresident @realDonaldTrump https://t.co/HXCpTlruVo;1.10.2018 4:23;13822;60252;false;Positive
Thank you @GOPLeader Kevin McCarthy! Couldn’t agree w/you more. TOGETHER we are #MAGA???? https://t.co/QaxtqpyXTR;1.10.2018 3:48;11893;51951;false;Positive
As I made very clear today our country needs the security of the Wall on the Southern Border which must be part of any DACA approval.;1.10.2018 0:16;24552;123413;false;Positive
RT @Scavino45: “Utilities cutting rates cite benefits of Trump tax reform” https://t.co/u19JMs4Bsr;1.9.2018 23:59;11716;0;true;Positive
Today it was my great honor to sign a new Executive Order to ensure Veterans have the resources they need as they transition back to civilian life. We must ensure that our HEROES are given the care and support they so richly deserve! https://t.co/0MdP9DDIAS https://t.co/LP2a8KCBAp;1.9.2018 23:07;19481;82151;false;Positive
HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN and much faster than anyone thought possible!;12-31-2017 23:43:04;35394;156032;false;Positive
As our Country rapidly grows stronger and smarter I want to wish all of my friends supporters enemies haters and even the very dishonest Fake News Media a Happy and Healthy New Year. 2018 will be a great year for America!;12-31-2017 22:18:20;39698;158995;false;Positive
Iran the Number One State of Sponsored Terror with numerous violations of Human Rights occurring on an hourly basis has now closed down the Internet so that peaceful demonstrators cannot communicate. Not good!;12-31-2017 22:00:21;28128;87677;false;Positive
What a year it’s been and we're just getting started. Together we are MAKING AMERICA GREAT AGAIN! Happy New Year!! https://t.co/qsMNyN1UJG;12-31-2017 19:06:52;26633;101162;false;Positive
My deepest condolences to the victims of the terrible shooting in Douglas County @DCSheriff and their families. We love our police and law enforcement - God Bless them all! #LESM;12-31-2017 18:36:28;17041;76080;false;Positive
"Why would smart voters want to put Democrats in Congress in 2018 Election when their policies will totally kill the great wealth created during the months since the Election. People are much better off now not to mention ISIS VA Judges Strong Border 2nd A Tax Cuts &amp; more?";12-31-2017 13:36:32;26035;106236;false;Positive
“Trump Rally: Stocks put 2017 in the record books” https://t.co/0foQGaFjMh;12-31-2017 04:46:21;13096;58549;false;Positive
RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax plan The result?Every middle class family they sat down with SA…;12-29-2017 12:50:17;15548;0;true;Positive
RT @charliekirk11: 3 big wins in 2017 you won't hear:Trump confirmed the most circuit court judges ever in a President's 1st year (all co…;12-29-2017 12:48:15;16174;0;true;Positive
In the East it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Global Warming that our Country but not other countries was going to pay TRILLIONS OF DOLLARS to protect against. Bundle up!;12-29-2017 00:01:47;65929;204151;false;Positive
Together we are MAKING AMERICA GREAT AGAIN! https://t.co/OeyTdFyl1Q https://t.co/wdLQkfdy4m;12-28-2017 23:14:21;15516;67092;false;Positive
RT @realDonaldTrump: “Arrests of MS-13 Members Associates Up 83% Under Trump” https://t.co/70iPHy2Yqn;12-28-2017 22:17:55;21183;0;true;Positive
RT @DanScavino: Congratulations to the 2017 @PinstripeBowl (Yankee Stadium) Champions Iowa @HawkeyeFootball! https://t.co/NlaWU6bKmH;12-28-2017 22:17:36;2231;0;true;Positive
RT @IvankaTrump: “The Trump economy is booming.” One thing @realDonaldTrump “has done that has received little attention despite arguably d…;12-28-2017 22:16:29;11872;0;true;Positive
Retail sales are at record numbers. We’ve got the economy going better than anyone ever dreamt - and you haven’t seen anything yet!;12-28-2017 16:18:20;21499;108370;false;Positive
“Arrests of MS-13 Members Associates Up 83% Under Trump” https://t.co/70iPHy2Yqn;12-28-2017 02:46:30;21183;84891;false;Positive
“On 1/20 - the day Trump was inaugurated - an estimated 35000 ISIS fighters held approx 17500 square miles of territory in both Iraq and Syria. As of 12/21 the U.S. military est the remaining 1000 or so fighters occupy roughly 1900 square miles..” @jamiejmcintyre @dcexaminer https://t.co/OgYEuDgzD2;12-28-2017 02:09:22;19706;68505;false;Positive
"Just left West Palm Beach Fire &amp; Rescue #2. Met with great men and women as representatives of those who do so much for all of us. Firefighters paramedics first responders - what amazing people they are!";12-27-2017 23:11:13;18464;108614;false;Positive
“On 1/20 - the day Trump was inaugurated - an estimated 35000 ISIS fighters held approx 17500 square miles of territory in both Iraq and Syria. As of 12/21 the U.S. military estimates the remaining 1000 or so fighters occupy roughly 1900 square miles...” via @jamiejmcintyre https://t.co/0lXKMUoPE9;12-27-2017 22:49:30;12128;38520;false;Positive
All signs are that business is looking really good for next year only to be helped further by our Tax Cut Bill. Will be a great year for Companies and JOBS! Stock Market is poised for another year of SUCCESS!;12-26-2017 22:17:14;25344;130759;false;Positive
I hope everyone is having a great Christmas then tomorrow it’s back to work in order to Make America Great Again (which is happening faster than anyone anticipated)!;12-25-2017 23:33:55;34926;199932;false;Positive
RT @EricTrump: We should all take a moment to say a prayer for those who paid the ultimate price  — Their bravery and sacrifice allows us t…;12-25-2017 23:28:51;23614;0;true;Positive
MERRY CHRISTMAS!!! https://t.co/mYtV5GNdLl;12-25-2017 13:36:51;49883;203792;false;Positive
MERRY CHRISTMAS!! https://t.co/xa2qxcisVV;12-25-2017 03:51:52;34038;151030;false;Positive
People are proud to be saying Merry Christmas again. I am proud to have led the charge against the assault of our cherished and beautiful phrase. MERRY CHRISTMAS!!!!!;12-25-2017 02:56:19;55103;232320;false;Positive
RT @shawgerald4: @realDonaldTrump Thank you President TRUMP!! https://t.co/LKdkT0FL99;12-24-2017 12:31:48;11846;0;true;Positive
Remember the Republicans are 5-0 in Congressional races this year. In Senate I said Roy M would lose in Alabama and supported Big Luther Strange - and Roy lost. Virginia candidate was not a “Trumper” and he lost.  Good Republican candidates will win BIG!;12-23-2017 22:57:50;16929;85348;false;Positive
The Stock Market is setting record after record and unemployment is at a 17 year low. So many things accomplished by the Trump Administration perhaps more than any other President in first year. Sadly will never be reported correctly by the Fake News Media!;12-23-2017 22:44:45;22728;101231;false;Positive
Wow “FBI lawyer James Baker reassigned” according to @FoxNews.;12-23-2017 20:32:42;16794;66132;false;Positive
Today it was my great honor to sign the largest TAX CUTS and reform in the history of our country. Full remarks: https://t.co/kMxoxEB68G https://t.co/OeAoA0sLfx;12-22-2017 20:47:43;15999;69047;false;Positive
The United Nations Security Council just voted 15-0 in favor of additional Sanctions on North Korea. The World wants Peace not Death!;12-22-2017 20:47:15;19186;91106;false;Positive
Congressman Ron DeSantis is a brilliant young leader Yale and then Harvard Law who would make a GREAT Governor of Florida. He loves our Country and is a true FIGHTER!;12-22-2017 18:40:29;16490;73124;false;Positive
Will be signing the biggest ever Tax Cut and Reform Bill in 30 minutes in Oval Office. Will also be signing a much needed 4 billion dollar missile defense bill.;12-22-2017 15:07:55;19465;103281;false;Positive
"With all my Administration has done on Legislative Approvals (broke Harry Truman’s Record) Regulation Cutting Judicial Appointments Building Military VA TAX CUTS &amp; REFORM Record Economy/Stock Market and so much more I am sure great credit will be given by mainstream news?";12-22-2017 15:04:39;20014;92096;false;Positive
"“The President has accomplished some absolutely historic things during this past year.” Thank you Charlie Kirk of Turning Points USA. Sadly the Fake Mainstream Media will NEVER talk about our accomplishments in their end of year reviews. We are compiling a long &amp; beautiful list.";12-22-2017 14:17:04;19035;86380;false;Positive
At some point and for the good of the country I predict we will start working with the Democrats in a Bipartisan fashion. Infrastructure would be a perfect place to start. After having foolishly spent $7 trillion in the Middle East it is time to start rebuilding our country!;12-22-2017 13:05:06;28082;122524;false;Positive
Our big and very popular Tax Cut and Reform Bill has taken on an unexpected new source of “love” - that is big companies and corporations showering their workers with bonuses. This is a phenomenon that nobody even thought of and now it is the rage. Merry Christmas!;12-22-2017 12:47:51;22316;95312;false;Positive
THANK YOU to everyone who joined me at the @WhiteHouse yesterday. Together we are MAKING AMERICA GREAT AGAIN! https://t.co/9HgcBKDSxo https://t.co/dTMU8OwmWB;12-21-2017 18:16:28;14158;68696;false;Positive
Home Sales hit BEST numbers in 10 years! MAKE AMERICA GREAT AGAIN;12-21-2017 13:56:28;18335;86356;false;Positive
Was @foxandfriends just named the most influential show in news? You deserve it - three great people! The many Fake News Hate Shows should study your formula for success!;12-21-2017 12:45:17;19332;92315;false;Positive
WE ARE MAKING AMERICA GREAT AGAIN! https://t.co/HY353gXV0R;12-20-2017 21:44:50;24389;101666;false;Positive
We are delivering HISTORIC TAX RELIEF for the American people!#TaxCutsandJobsAct https://t.co/lLgATrCh5o;12-20-2017 18:09:44;20933;83357;false;Positive
Together we are MAKING AMERICA GREAT AGAIN! https://t.co/47k9i4p3J2;12-20-2017 17:30:26;15625;68588;false;Positive
"I would like to congratulate @SenateMajLdr on having done a fantastic job both strategically &amp; politically on the passing in the Senate of the MASSIVE TAX CUT &amp; Reform Bill. I could have not asked for a better or more talented partner. Our team will go onto many more VICTORIES!";12-20-2017 16:39:04;18100;88704;false;Positive
The Tax Cuts are so large and so meaningful and yet the Fake News is working overtime to follow the lead of their friends the defeated Dems and only demean. This is truly a case where the results will speak for themselves starting very soon. Jobs Jobs Jobs!;12-20-2017 14:32:51;18212;79155;false;Positive
Congratulations to Paul Ryan Kevin McCarthy Kevin Brady Steve Scalise Cathy McMorris Rodgers and all great House Republicans who voted in favor of cutting your taxes!;12-19-2017 20:18:12;24855;128188;false;Positive
A  story in the @washingtonpost that I was close to “rescinding” the nomination of Justice Gorsuch prior to confirmation is FAKE NEWS. I never even wavered and am very proud of him and the job he is doing as a Justice of the U.S. Supreme Court. The unnamed sources don’t exist!;12-19-2017 15:07:01;25350;97388;false;Positive
Stocks and the economy have a long way to go after the Tax Cut Bill is totally understood and appreciated in scope and size. Immediate expensing will have a big impact. Biggest Tax Cuts and Reform EVER passed. Enjoy and create many beautiful JOBS!;12-19-2017 11:23:40;14541;69898;false;Positive
DOW RISES 5000 POINTS ON THE YEAR FOR THE FIRST TIME EVER - MAKE AMERICA GREAT AGAIN!;12-19-2017 11:04:11;24588;114285;false;Positive
Together our task is to strengthen our families to build up our communities to serve our citizens and to celebrate AMERICAN GREATNESS as a shining example to the world.... https://t.co/ds6tZlgJpA;12-19-2017 00:54:32;16843;66927;false;Positive
With the strategy that I announced today we are declaring that AMERICA is in the game and AMERICA is DETERMINED to WIN!OUR FOUR PILLARS OF NATIONAL SECURITY STRATEGY: https://t.co/B3POaMVID8;12-18-2017 23:49:30;15917;61370;false;Positive
70 Record Closes for the Dow so far this year! We have NEVER had 70 Dow Records in a one year period. Wow!;12-18-2017 22:25:20;21796;98285;false;Positive
Thank you Maria B! https://t.co/v1UR63CqLK;12-18-2017 22:20:20;8803;40224;false;Positive
As the world watches we are days away from passing HISTORIC TAX CUTS for American families and businesses. It will be the BIGGEST TAX CUT and TAX REFORM in the HISTORY of our country! https://t.co/EvcAkjuf8w;12-18-2017 20:40:08;10165;48643;false;Positive
Over the past 11 months I have travelled tens of thousands of miles to visit 13 countries. I have met with more than 100 world leaders and everywhere I traveled it was my highest privilege and greatest honor to represent the AMERICAN PEOPLE! https://t.co/7SDsEeIhJH;12-18-2017 20:19:18;13160;64290;false;Positive
Our deepest sympathies and most heartfelt prayers are with the victims of the train derailment in Washington State. We are closely monitoring the situation and coordinating with local authorities... https://t.co/Gyf5BdVm4G;12-18-2017 19:35:38;8892;42983;false;Positive
My thoughts and prayers are with everyone involved in the train accident in DuPont Washington. Thank you to all of our wonderful First Responders who are on the scene. We are currently monitoring here at the White House.;12-18-2017 18:51:26;15241;83134;false;Positive
Ivanka Trump will be interviewed on @foxandfriends.;12-18-2017 11:42:18;6350;44244;false;Positive
"More than a century after conquering flight the #WrightBrothers continue to motivate &amp; inspire Americans who never tire of exploration &amp; innovation. This GREAT AMERICAN SPIRIT can be found in the design of every new supersonic jet and next generation: https://t.co/NeKPMgkdg8 https://t.co/pODjl00lAy";12-18-2017 00:26:07;13230;61029;false;Positive
