created_at,retweet_count,favorite_count,is_retweet
10-04-2017 23:36,23468,96428,false
10-04-2017 15:49,13699,91338,false
10-04-2017 15:18,18225,69909,false
10-04-2017 14:47,21975,95643,false
10-04-2017 11:29,38432,157255,false
10-04-2017 10:25,14940,88295,false
10-04-2017 00:53,14309,66953,false
10-04-2017 00:28,8574,0,true
10-04-2017 00:27,11139,0,true
10-04-2017 00:26,8271,0,true
10-04-2017 00:25,8211,0,true
10-04-2017 00:24,14844,0,true
10-04-2017 00:20,16656,104356,false
10-03-2017 23:02,12299,59757,false
10-03-2017 21:59,7410,38977,false
10-03-2017 21:22,13863,74460,false
10-03-2017 11:40,43026,212403,false
10-02-2017 11:11,75476,317744,false
10-02-2017 01:22,12152,69743,false
10-01-2017 19:01,47699,188927,false
10-01-2017 14:31,14060,62997,false
10-01-2017 14:30,25389,102671,false
10-01-2017 12:30,14147,75918,false
10-01-2017 12:26,16034,80679,false
10-01-2017 12:22,18284,81847,false
10-01-2017 12:05,17122,0,true
10-01-2017 02:08,31731,116343,false
09-30-2017 23:24:18,7441,47140,false
09-30-2017 23:16:31,294,1416,false
09-30-2017 22:46:47,32181,93394,false
09-30-2017 22:26:55,27313,124557,false
09-30-2017 22:15:02,13067,66915,false
09-30-2017 20:37:10,17587,77057,false
09-30-2017 19:57:29,13930,67512,false
09-30-2017 19:56:46,7855,35928,false
09-30-2017 19:55:20,9861,46164,false
09-30-2017 19:53:51,16067,63449,false
09-30-2017 19:43:54,12916,62251,false
09-30-2017 19:30:17,13429,60555,false
09-30-2017 19:19:36,14056,66359,false
09-30-2017 18:04:59,16910,76847,false
09-30-2017 12:07:09,24633,91112,false
09-30-2017 11:55:46,13824,68989,false
09-30-2017 11:48:36,20901,80326,false
09-30-2017 11:41:09,10892,0,true
09-30-2017 11:40:42,7095,0,true
09-30-2017 11:39:45,7423,0,true
09-30-2017 11:35:00,8730,0,true
09-30-2017 11:33:59,13685,62065,false
09-30-2017 11:29:47,15627,68824,false
09-30-2017 11:26:16,15502,56243,false
09-30-2017 11:19:14,21828,69941,false
09-30-2017 01:33:27,7600,0,true
09-30-2017 01:32:52,8024,0,true
09-30-2017 01:30:27,4965,0,true
09-30-2017 01:30:08,5593,0,true
09-30-2017 01:29:20,6000,0,true
09-30-2017 01:28:35,2957,0,true
09-30-2017 01:24:10,5516,0,true
09-29-2017 23:03:31,1524,4459,false
09-29-2017 22:23:31,6411,28982,false
09-29-2017 22:10:07,12029,53021,false
09-29-2017 20:02:02,6469,31256,false
09-29-2017 17:45:07,10362,50093,false
09-29-2017 13:39:53,11340,59517,false
09-29-2017 13:30:27,14113,72303,false
09-29-2017 11:18:55,11335,57452,false
09-29-2017 11:14:57,15806,67066,false
09-29-2017 02:22:36,22102,91189,false
09-29-2017 01:07:04,14440,0,true
09-29-2017 00:03:09,13560,65044,false
09-28-2017 23:49:35,9920,0,true
09-28-2017 23:47:51,9711,0,true
09-28-2017 23:45:24,14258,73750,false
09-28-2017 23:41:58,11022,54607,false
09-28-2017 19:39:13,14362,66143,false
09-28-2017 14:01:16,17959,86272,false
09-28-2017 11:55:48,17703,78830,false
09-28-2017 01:55:05,17748,75786,false
09-27-2017 23:42:57,14927,61451,false
09-27-2017 19:07:02,10865,58803,false
09-27-2017 13:41:25,18837,96049,false
09-27-2017 13:36:24,16482,66773,false
09-27-2017 11:36:21,13283,64338,false
09-27-2017 11:32:13,10093,54410,false
09-27-2017 11:09:02,17292,92200,false
09-27-2017 10:56:53,13116,62258,false
09-27-2017 02:17:15,17659,88267,false
09-27-2017 02:03:58,3296,12517,false
09-27-2017 01:15:55,43791,146298,false
09-27-2017 00:30:55,8725,54780,false
09-26-2017 23:46:12,6359,34145,false
09-26-2017 22:43:24,8536,39563,false
09-26-2017 22:32:25,8658,46986,false
09-26-2017 21:34:20,10629,46722,false
09-26-2017 20:43:27,6984,43553,false
09-26-2017 20:11:48,8302,0,true
09-26-2017 16:13:46,6989,37898,false
09-26-2017 13:31:15,4968,27784,false
09-26-2017 13:06:05,19704,89132,false
09-26-2017 12:13:00,14099,67522,false
09-26-2017 11:14:41,12494,50076,false
09-26-2017 10:55:47,4884,29142,false
09-26-2017 10:47:49,15275,85702,false
09-26-2017 10:41:50,478,1969,false
09-26-2017 10:35:43,22527,113676,false
09-26-2017 10:28:24,18510,90392,false
09-26-2017 01:50:58,7432,42817,false
09-26-2017 01:24:10,29849,78278,false
09-26-2017 00:58:50,8343,40493,false
09-26-2017 00:50:40,9115,43305,false
09-26-2017 00:45:48,13539,58093,false
09-25-2017 22:29:18,27035,112130,false
09-25-2017 22:28:02,22128,107087,false
09-25-2017 22:26:30,17397,65726,false
09-25-2017 13:06:42,21651,0,true
09-25-2017 13:02:27,74410,207402,false
09-25-2017 11:44:05,14142,84347,false
09-25-2017 11:39:03,56083,206672,false
09-25-2017 11:31:43,24597,137858,false
09-25-2017 11:25:25,36250,173313,false
09-24-2017 23:49:43,23365,99043,false
09-24-2017 22:25:20,40390,174275,false
09-24-2017 22:21:43,12571,63341,false
09-24-2017 19:32:21,52950,199204,false
09-24-2017 19:14:47,22730,0,true
09-24-2017 19:12:50,20639,0,true
09-24-2017 18:24:36,33790,162345,false
09-24-2017 18:20:35,27692,135710,false
09-24-2017 11:13:11,33746,157524,false
09-24-2017 10:44:52,45225,179990,false
09-24-2017 03:08:07,37580,135288,false
09-23-2017 22:25:17,40988,156381,false
09-23-2017 22:20:47,26945,105470,false
09-23-2017 21:59:04,29011,98305,false
09-23-2017 21:16:51,18622,102882,false
09-23-2017 18:18:19,42328,161691,false
09-23-2017 18:11:10,47642,184086,false
09-23-2017 12:45:19,64839,214319,false
09-23-2017 11:17:05,7047,45124,false
09-23-2017 11:13:35,15000,64703,false
09-23-2017 11:04:21,10486,58235,false
09-23-2017 10:59:12,10820,54685,false
09-23-2017 10:50:14,16391,66300,false
09-23-2017 10:42:42,22206,86966,false
09-22-2017 21:18:37,8188,60818,false
09-22-2017 17:54:59,13534,78605,false
09-22-2017 16:25:12,9198,40194,false
09-22-2017 11:39:28,7407,45937,false
09-22-2017 11:26:06,19652,90167,false
09-22-2017 10:44:47,26853,105163,false
09-22-2017 10:36:50,8452,0,true
09-22-2017 10:30:56,5407,0,true
09-22-2017 10:30:06,10934,56418,false
09-22-2017 10:28:02,41831,130442,false
09-22-2017 10:19:36,14476,61009,false
09-21-2017 22:26:29,12206,74560,false
09-21-2017 22:23:44,6946,43678,false
09-21-2017 17:58:30,17960,68542,false
09-21-2017 16:06:32,9037,44862,false
09-21-2017 15:17:42,6351,31100,false
09-21-2017 15:15:19,6718,35263,false
09-21-2017 03:13:07,11858,58291,false
09-21-2017 01:06:25,11410,56984,false
09-21-2017 00:42:17,10219,54174,false
09-20-2017 23:07:55,18142,75542,false
09-20-2017 22:42:35,7454,43945,false
09-20-2017 22:29:44,12067,52143,false
09-20-2017 19:09:58,7937,0,true
09-20-2017 19:05:18,9416,43235,false
09-20-2017 17:08:53,6866,34683,false
09-20-2017 15:23:46,8613,43393,false
09-20-2017 12:29:01,8053,47907,false
09-20-2017 12:16:22,12989,59827,false
09-20-2017 12:09:54,10175,49353,false
09-20-2017 11:03:31,22093,0,true
09-20-2017 11:00:34,5871,39397,false
09-20-2017 10:47:35,7846,0,true
09-20-2017 10:44:06,12400,58962,false
09-20-2017 10:42:33,10858,0,true
09-20-2017 10:40:31,21917,83684,false
09-20-2017 10:14:30,10607,56923,false
09-20-2017 10:00:18,9466,0,true
09-20-2017 10:00:10,4295,0,true
09-20-2017 09:59:48,3902,0,true
09-20-2017 09:53:55,150,505,false
09-20-2017 02:41:13,26332,117255,false
09-20-2017 02:33:32,8967,51650,false
09-20-2017 02:31:19,13618,70682,false
09-20-2017 02:23:52,18792,86870,false
09-20-2017 01:19:00,6770,30565,false
09-19-2017 22:04:11,11254,56477,false
09-19-2017 20:05:32,53528,190807,false
09-19-2017 19:09:35,17146,67672,false
09-19-2017 17:22:27,23766,83066,false
09-19-2017 11:22:59,9439,0,true
09-19-2017 11:21:30,14041,80488,false
09-19-2017 04:47:03,8191,37546,false
09-19-2017 04:18:41,19103,60538,false
09-19-2017 03:01:25,7669,39013,false
09-18-2017 23:31:07,11929,51539,false
09-18-2017 16:57:27,13588,74213,false
09-18-2017 16:36:09,8885,37701,false
09-18-2017 13:16:17,9725,51073,false
09-18-2017 13:14:46,12562,62647,false
09-17-2017 13:03:32,21445,0,true
09-17-2017 13:02:26,24616,0,true
09-17-2017 13:00:05,13889,68327,false
09-17-2017 12:29:57,5606,0,true
09-17-2017 12:28:08,14929,69853,false
09-17-2017 12:16:31,39631,0,true
09-17-2017 12:12:19,7038,0,true
09-17-2017 12:12:02,3500,0,true
09-17-2017 12:11:39,9098,0,true
09-17-2017 12:05:59,7581,0,true
09-17-2017 12:02:42,5958,0,true
09-17-2017 12:00:47,7623,0,true
09-17-2017 11:57:20,6266,37120,false
09-17-2017 11:53:35,44062,148003,false
09-17-2017 11:40:16,9507,51876,false
09-16-2017 23:04:03,9977,55512,false
09-16-2017 22:59:06,8412,37789,false
09-16-2017 22:40:23,16309,83132,false
09-15-2017 23:54:00,21656,90587,false
09-15-2017 22:58:30,14880,57266,false
09-15-2017 20:54:52,14896,66584,false
09-15-2017 19:02:43,13147,52496,false
09-15-2017 16:49:31,33092,116893,false
09-15-2017 16:09:10,10845,42478,false
09-15-2017 13:00:48,18987,76676,false
09-15-2017 11:20:08,28192,112106,false
09-15-2017 11:00:01,21649,101229,false
09-15-2017 10:54:14,24579,106622,false
09-15-2017 10:48:18,21411,97462,false
09-15-2017 10:42:55,29327,110223,false
09-15-2017 10:37:38,12481,53467,false
09-15-2017 00:55:05,12285,58148,false
09-14-2017 21:11:18,13782,53795,false
09-14-2017 19:32:23,13299,64966,false
09-14-2017 19:31:55,17415,73259,false
09-14-2017 19:18:14,11340,59066,false
09-14-2017 19:04:22,10125,60358,false
09-14-2017 11:05:55,10775,67205,false
09-14-2017 10:35:41,10919,53133,false
09-14-2017 10:28:41,18471,82554,false
09-14-2017 10:20:58,24085,105068,false
09-14-2017 10:11:36,17444,64610,false
09-14-2017 02:52:34,20990,94074,false
09-14-2017 02:47:23,26257,114073,false
09-14-2017 02:22:57,17849,76499,false
09-13-2017 12:36:52,20177,93742,false
09-13-2017 11:34:16,14812,87319,false
09-13-2017 11:28:10,17878,80698,false
09-12-2017 20:12,13955,52354,false
09-12-2017 18:41,16958,111516,false
09-12-2017 13:11,14735,85323,false
09-12-2017 12:56,24187,107606,false
09-12-2017 12:17,7631,0,true
09-11-2017 18:35,36633,133936,false
09-11-2017 18:02,19251,81914,false
09-10-2017 10:37,5494,0,true
09-10-2017 10:37,6338,0,true
09-10-2017 10:35,4394,0,true
09-10-2017 10:34,9156,0,true
09-10-2017 10:33,6705,0,true
09-10-2017 10:32,11402,0,true
09-10-2017 10:28,5194,0,true
09-10-2017 10:27,2808,0,true
09-10-2017 10:27,5672,0,true
09-10-2017 02:56,25075,126385,false
09-10-2017 00:03,11360,44856,false
09-09-2017 21:44,15094,64650,false
09-09-2017 15:41,16347,49234,false
09-09-2017 00:56,28990,127726,false
09-08-2017 15:02,21133,68359,false
09-08-2017 12:57,20704,79689,false
09-08-2017 12:46,14829,63330,false
09-08-2017 12:41,17525,70686,false
09-08-2017 12:37,20615,101114,false
09-08-2017 12:34,14321,63787,false
09-08-2017 01:33,15772,80029,false
09-08-2017 00:57,19168,67170,false
09-07-2017 20:18,10156,42117,false
09-07-2017 19:48,13855,55694,false
09-07-2017 18:13,7763,31422,false
09-07-2017 13:42,20287,78769,false
09-07-2017 12:53,5340,0,true
09-07-2017 12:52,7201,0,true
09-07-2017 12:51,7856,0,true
09-07-2017 12:51,12459,46856,false
09-07-2017 12:33,16584,81964,false
09-07-2017 01:26,15232,60633,false
09-07-2017 00:18,17172,69771,false
09-07-2017 00:04,6481,33283,false
09-06-2017 23:20,8915,42757,false
09-06-2017 19:26,18109,72230,false
09-06-2017 17:52,14665,50510,false
09-06-2017 11:37,11498,0,true
09-06-2017 10:53,13326,59907,false
09-06-2017 10:51,5229,109965,false
09-06-2017 10:47,17766,89928,false
09-06-2017 00:38,24217,92637,false
09-05-2017 20:45,24254,104097,false
09-05-2017 12:50,17576,0,true
09-05-2017 12:36,33372,125347,false
09-05-2017 12:07,5658,0,true
09-05-2017 12:04,25910,104531,false
09-05-2017 02:49,26476,99412,false
09-04-2017 16:38,27290,120986,false
09-03-2017 16:14,46856,171720,false
09-03-2017 16:07,27471,128967,false
09-03-2017 11:46,25737,93883,false
09-03-2017 11:39,24112,93269,false
09-03-2017 11:30,28307,94390,false
09-03-2017 05:17,19523,79732,false
09-03-2017 03:02,33480,132139,false
09-03-2017 02:57,15380,91103,false
09-03-2017 02:50,13924,69553,false
09-03-2017 02:42,24744,0,true
09-03-2017 02:41,7592,0,true
09-03-2017 02:40,9085,0,true
09-03-2017 01:55,42565,140941,false
09-02-2017 16:56,26026,110225,false
09-02-2017 13:58,14873,78403,false
09-02-2017 00:34,13335,62723,false
09-02-2017 00:03,17187,100032,false
09-01-2017 23:47,17967,95677,false
09-01-2017 19:47,24788,79095,false
09-01-2017 12:58,18432,98350,false
09-01-2017 12:47,13799,69806,false
09-01-2017 12:35,13935,76071,false
09-01-2017 11:56,42941,137366,false
09-01-2017 11:50,4996,22450,false
08-31-2017 20:06:35,31751,123076,false
08-31-2017 12:35:50,7231,0,true
08-31-2017 01:29:31,8566,0,true
08-31-2017 01:00:50,23053,101520,false
08-31-2017 00:50:13,10332,0,true
08-30-2017 19:38:41,27108,99389,false
08-30-2017 13:42:20,14174,83586,false
08-30-2017 13:27:47,28527,109867,false
08-30-2017 13:12:29,24876,118782,false
08-30-2017 12:47:52,14522,111271,false
08-29-2017 16:06:57,15341,0,true
08-29-2017 12:26:55,17234,80437,false
08-29-2017 12:10:30,22210,143575,false
08-29-2017 11:31:46,7469,0,true
08-29-2017 11:22:57,7479,0,true
08-29-2017 11:22:40,5207,0,true
08-28-2017 13:13:16,12773,0,true
08-28-2017 13:11:47,12688,0,true
08-28-2017 13:08:54,27208,0,true
08-28-2017 13:08:39,31015,0,true
08-27-2017 23:01:06,22608,109527,false
08-27-2017 14:39:32,15578,84755,false
08-27-2017 14:31:35,11065,54940,false
08-27-2017 13:51:35,19214,82758,false
08-27-2017 13:44:11,26925,103497,false
08-27-2017 13:25:50,13312,62989,false
08-27-2017 13:15:18,12499,68292,false
08-27-2017 12:59:56,22982,112926,false
08-27-2017 12:25:54,10653,61923,false
08-27-2017 12:04:05,14243,79142,false
08-27-2017 11:45:04,14066,56138,false
08-26-2017 22:57:22,18560,93444,false
08-26-2017 19:46:30,17056,74246,false
08-26-2017 11:52:19,14595,78264,false
08-26-2017 11:32:44,11097,56514,false
08-26-2017 11:23:50,6879,0,true
08-26-2017 11:22:32,4631,0,true
08-26-2017 11:21:54,8828,47886,false
08-26-2017 11:17:16,3682,0,true
08-26-2017 04:47:27,12145,51941,false
08-26-2017 02:00:33,35477,149540,false
08-26-2017 01:48:01,1096,0,true
08-26-2017 01:46:26,29500,140436,false
08-25-2017 22:12:11,21047,104230,false
08-25-2017 21:12:08,11585,66588,false
08-25-2017 21:03:11,10741,61805,false
08-25-2017 19:18:49,12935,52857,false
08-25-2017 16:02:33,8523,39543,false
08-25-2017 15:46:40,12804,59752,false
08-25-2017 12:25:10,14378,62953,false
08-25-2017 11:32:23,15734,70475,false
08-25-2017 10:44:17,15923,73282,false
08-25-2017 10:40:32,18519,86788,false
08-25-2017 10:33:32,17757,68559,false
08-25-2017 10:25:06,5652,0,true
08-25-2017 03:23:34,10257,0,true
08-25-2017 00:21:42,12389,61284,false
08-24-2017 22:39:59,4894,21541,false
08-24-2017 19:31:00,15548,55955,false
08-24-2017 17:13:38,12623,57465,false
08-24-2017 13:42:41,25299,107399,false
08-24-2017 13:15:22,22501,77757,false
08-24-2017 13:15:00,10967,55215,false
08-24-2017 13:10:20,1027,3409,false
08-24-2017 13:07:49,1014,4467,false
08-24-2017 13:07:34,14865,69995,false
08-24-2017 12:51:03,1815,7696,false
08-24-2017 12:41:14,2763,11091,false
08-24-2017 12:33:32,27013,0,true
08-24-2017 12:25:03,13570,62462,false
08-24-2017 12:19:45,18169,66284,false
08-24-2017 00:52:51,12692,59518,false
08-23-2017 22:41:19,11164,49437,false
08-23-2017 19:10:13,17285,72958,false
08-23-2017 13:50:52,20059,81165,false
08-23-2017 13:40:31,19691,91085,false
08-23-2017 13:20:15,20194,96417,false
08-23-2017 07:01:01,16193,68634,false
08-23-2017 06:00:39,11193,51696,false
08-23-2017 05:32:50,27775,98412,false
08-23-2017 05:18:29,13248,58229,false
08-23-2017 00:20:52,20358,91008,false
08-22-2017 23:12:04,16631,70736,false
08-22-2017 20:03:41,8768,42424,false
08-22-2017 19:15:40,16214,71070,false
08-22-2017 10:46:29,15407,90990,false
08-22-2017 03:50:09,13820,54577,false
08-22-2017 03:20:50,15249,75023,false
08-22-2017 03:01:28,8149,0,true
08-22-2017 01:00:10,6161,42590,false
08-21-2017 13:32:06,20686,87097,false
08-21-2017 13:27:12,15972,76326,false
08-21-2017 03:01:01,20975,86029,false
08-20-2017 23:22:07,28832,130525,false
08-19-2017 20:41:49,33075,158317,false
08-19-2017 20:41:15,28852,142264,false
08-19-2017 20:34:44,1958,6690,false
08-19-2017 19:29:29,15167,83507,false
08-19-2017 19:22:47,25591,124513,false
08-19-2017 17:47:26,28313,106751,false
08-19-2017 11:47:31,16128,85976,false
08-19-2017 11:33:51,25380,119211,false
08-19-2017 04:59:01,21668,95033,false
08-19-2017 01:30:58,14892,63149,false
08-18-2017 23:17:14,13916,70122,false
08-18-2017 15:28:52,14281,57839,false
08-18-2017 15:27:55,12277,0,true
08-18-2017 15:27:51,10351,0,true
08-18-2017 14:09:24,16118,87960,false
08-18-2017 13:06:13,37669,144838,false
08-18-2017 12:55:33,23407,98841,false
08-18-2017 12:31:27,22669,112560,false
08-17-2017 18:45:14,30534,110455,false
08-17-2017 18:00:58,66115,222216,false
08-17-2017 13:21:45,27230,113707,false
08-17-2017 13:15:58,34360,137167,false
08-17-2017 13:07:28,34483,135039,false
08-17-2017 12:59:02,11830,66631,false
08-17-2017 10:56:33,23199,86073,false
08-17-2017 10:32:11,33033,129351,false
08-17-2017 10:24:05,15262,71481,false
08-17-2017 10:19:39,20156,80998,false
08-17-2017 02:55:18,15690,64481,false
08-17-2017 00:11:28,13904,50974,false
08-16-2017 21:35:16,13790,58663,false
08-16-2017 19:49:31,6394,44529,false
08-16-2017 17:50:13,12508,0,true
08-16-2017 17:14:27,20229,87625,false
08-16-2017 14:58:14,17856,96750,false
08-16-2017 14:51:36,9986,57932,false
08-16-2017 12:39:07,52766,175370,false
08-16-2017 11:39:34,27363,119210,false
08-16-2017 11:32:39,8335,0,true
08-16-2017 11:32:12,5141,0,true
08-16-2017 11:31:08,7291,37879,false
08-16-2017 11:24:34,14618,0,true
08-16-2017 11:23:24,1109,0,true
08-16-2017 10:18:14,8973,52183,false
08-16-2017 10:12:45,18254,70636,false
08-15-2017 15:21:08,25350,111590,false
08-15-2017 12:08:01,11425,61099,false
08-15-2017 11:03:32,373,0,true
08-15-2017 11:03:23,769,0,true
08-15-2017 10:55:58,8994,0,true
08-15-2017 10:54:32,7462,17572,false
08-15-2017 10:30:55,7983,47827,false
08-15-2017 03:11:23,27432,0,true
08-15-2017 03:06:52,20632,122211,false
08-15-2017 02:38:05,9439,0,true
08-14-2017 22:31:05,15547,0,true
08-14-2017 22:29:00,34084,129183,false
08-14-2017 22:22:17,9402,63273,false
08-14-2017 22:17:11,12759,70590,false
08-14-2017 22:09:09,14503,65851,false
08-14-2017 12:54:47,22644,94838,false
08-14-2017 10:54:08,20505,97660,false
08-14-2017 10:38:17,11474,60284,false
08-14-2017 10:26:09,12362,69555,false
08-13-2017 22:03:32,7224,0,true
08-13-2017 22:01:17,10008,0,true
08-13-2017 22:00:47,11914,0,true
08-13-2017 12:17:13,11416,0,true
08-12-2017 23:25,23601,112225,false
08-12-2017 22:50,26774,127578,false
08-12-2017 21:49,15556,68383,false
08-12-2017 21:19,33786,113556,false
08-12-2017 20:23,17736,69710,false
08-12-2017 19:26,5263,32522,false
08-12-2017 18:00,11471,60599,false
08-12-2017 17:19,59652,195440,false
08-12-2017 02:06,11145,49032,false
08-11-2017 21:43,15708,70638,false
08-11-2017 20:42,11946,52445,false
08-11-2017 18:29,11141,51823,false
08-11-2017 13:19,18626,0,true
08-11-2017 11:29,60063,176749,false
08-11-2017 11:12,7505,0,true
08-11-2017 11:12,8655,0,true
08-11-2017 11:08,7479,0,true
08-10-2017 23:51,19993,79230,false
08-10-2017 20:18,18303,87293,false
08-10-2017 16:40,31253,123211,false
08-10-2017 11:17,11239,0,true
08-10-2017 11:13,17482,0,true
08-10-2017 10:54,24945,106233,false
08-10-2017 01:20,6318,0,true
08-10-2017 01:18,12125,0,true
08-10-2017 01:18,24181,0,true
08-09-2017 21:36,22873,84971,false
08-09-2017 18:14,31529,122404,false
08-09-2017 12:03,30355,131370,false
08-09-2017 11:56,25729,107542,false
08-09-2017 11:26,10509,0,true
08-09-2017 11:24,4720,0,true
08-09-2017 11:23,5309,0,true
08-09-2017 11:22,6716,0,true
08-09-2017 11:22,6781,0,true
08-09-2017 10:56,9819,0,true
08-09-2017 01:16,13060,67083,false
08-08-2017 18:11,13514,0,true
08-08-2017 18:10,25703,111343,false
08-08-2017 18:00,24056,85946,false
08-08-2017 11:17,24362,110433,false
08-08-2017 11:11,14799,72667,false
08-08-2017 10:59,6898,0,true
08-08-2017 10:59,8881,0,true
08-08-2017 10:41,7175,0,true
08-07-2017 20:48,29933,115856,false
08-07-2017 20:39,17551,82202,false
08-07-2017 20:15,20272,85330,false
08-07-2017 18:18,5144,0,true
08-07-2017 18:03,15769,76310,false
08-07-2017 12:01,17375,74752,false
08-07-2017 11:52,19662,78666,false
08-07-2017 11:47,20919,80581,false
08-07-2017 11:32,13164,66731,false
08-07-2017 11:18,17420,74243,false
08-07-2017 11:09,14447,69591,false
08-07-2017 11:04,12005,59815,false
08-07-2017 10:58,19426,90640,false
08-07-2017 10:38,13598,65244,false
08-07-2017 01:22,20422,100546,false
08-07-2017 01:18,23061,95347,false
08-06-2017 22:43,10769,0,true
08-06-2017 13:15,34426,113900,false
08-05-2017 23:14,18347,83987,false
08-05-2017 23:01,10528,52192,false
08-05-2017 22:58,22371,103975,false
08-05-2017 22:44,25763,110129,false
08-05-2017 22:36,19955,87982,false
08-05-2017 22:18,17977,0,true
08-05-2017 22:12,14759,63757,false
08-05-2017 16:00,24010,92077,false
08-05-2017 11:12,11178,0,true
08-04-2017 23:30,19731,0,true
08-04-2017 23:27,10696,0,true
08-04-2017 21:38,10103,49730,false
08-04-2017 15:48,14202,63653,false
08-04-2017 13:21,9463,0,true
08-04-2017 13:20,9648,0,true
08-04-2017 13:18,12591,0,true
08-04-2017 13:18,12310,0,true
08-04-2017 13:18,56353,0,true
08-04-2017 12:45,19333,90292,false
08-04-2017 10:35,17395,84848,false
08-04-2017 10:29,12222,0,true
08-04-2017 10:26,14948,75633,false
08-04-2017 10:21,11235,60261,false
08-04-2017 10:02,26142,117780,false
08-04-2017 04:19,15828,68517,false
08-03-2017 22:52,10787,64611,false
08-03-2017 19:07,11806,48821,false
08-03-2017 18:03,16273,70079,false
08-03-2017 16:04,9524,44234,false
08-03-2017 12:18,29173,92727,false
08-03-2017 12:12,19770,101225,false
08-03-2017 12:08,16533,82679,false
08-03-2017 12:05,7271,0,true
08-03-2017 12:00,6638,0,true
08-03-2017 01:29,32924,137752,false
08-02-2017 18:29,20342,78586,false
08-02-2017 16:22,12432,56159,false
08-02-2017 14:09,16823,82161,false
08-02-2017 13:38,11564,51840,false
08-01-2017 13:55,33675,140273,false
08-01-2017 13:03,16961,79661,false
08-01-2017 12:49,23445,107308,false
07-31-2017 22:19:11,25417,122378,false
07-31-2017 12:29:08,7816,0,true
07-31-2017 12:28:00,30726,126845,false
07-31-2017 12:16:46,35202,131252,false
07-30-2017 11:37:39,25010,106525,false
07-29-2017 23:35:13,24240,99285,false
07-29-2017 23:29:05,26681,101591,false
07-29-2017 23:15:57,18571,85767,false
07-29-2017 20:36:52,22095,92349,false
07-29-2017 17:04:20,22532,106915,false
07-29-2017 16:27:39,29095,106726,false
07-29-2017 16:19:12,19365,80415,false
07-29-2017 11:47:13,18985,75811,false
07-29-2017 11:39:25,17988,70383,false
07-29-2017 11:32:52,18092,73271,false
07-29-2017 11:28:57,17724,71934,false
07-29-2017 11:20:29,18453,69689,false
07-29-2017 11:07:18,19020,64793,false
07-29-2017 00:06:26,15037,62779,false
07-28-2017 21:00:19,15792,80770,false
07-28-2017 20:54:43,14468,68485,false
07-28-2017 20:49:51,24516,92878,false
07-28-2017 16:24:30,13675,58914,false
07-28-2017 16:13:21,13971,62365,false
07-28-2017 14:00:42,10995,55356,false
07-28-2017 13:46:28,14432,63380,false
07-28-2017 06:25:33,27123,93756,false
07-28-2017 02:43:30,13641,73164,false
07-27-2017 22:49:05,13266,63785,false
07-27-2017 21:36:51,12683,67187,false
07-27-2017 19:08:58,7887,43084,false
07-27-2017 18:37:44,19433,94758,false
07-27-2017 13:45:22,12467,54808,false
07-27-2017 13:35:35,13164,57728,false
07-27-2017 12:49:41,25716,0,true
07-27-2017 11:24:52,21456,93516,false
07-27-2017 10:48:53,11826,55479,false
07-27-2017 00:01:35,21236,91566,false
07-26-2017 20:54:14,10041,50280,false
07-26-2017 17:21:19,37683,131013,false
07-26-2017 13:52:57,16929,74591,false
07-26-2017 13:48:02,16092,64335,false
07-26-2017 13:08:21,43406,143128,false
07-26-2017 13:04:39,45736,138148,false
07-26-2017 12:55:58,43443,127153,false
07-26-2017 11:13:28,14612,59522,false
07-26-2017 10:49:28,12643,76466,false
07-26-2017 10:44:10,1585,0,true
07-26-2017 04:40:09,10493,55359,false
07-26-2017 04:05:03,12063,60984,false
07-25-2017 22:15:50,9246,52162,false
07-25-2017 19:24:40,14599,67747,false
07-25-2017 19:07:42,4586,26651,false
07-25-2017 15:35:42,12527,51509,false
07-25-2017 15:20:01,13969,59968,false
07-25-2017 12:29:03,12243,69155,false
07-25-2017 12:19:29,12075,58423,false
07-25-2017 12:16:34,16722,70843,false
07-25-2017 10:52:27,22579,91712,false
07-25-2017 10:44:06,22788,82480,false
07-25-2017 10:38:11,16409,70145,false
07-25-2017 10:27:47,13852,64975,false
07-25-2017 10:21:41,22532,72206,false
07-25-2017 10:12:24,19778,71253,false
07-25-2017 10:03:33,17167,58316,false
07-25-2017 02:36:17,17448,63048,false
07-25-2017 02:28:44,13338,55705,false
07-25-2017 02:23:18,15482,59829,false
07-25-2017 01:13:42,19511,71804,false
07-24-2017 21:33:25,11724,42868,false
07-24-2017 20:15:25,10620,45954,false
07-24-2017 13:18:07,19819,83561,false
07-24-2017 13:12:59,21363,81461,false
07-24-2017 12:49:38,24879,88254,false
07-24-2017 10:52:39,28633,100874,false
07-24-2017 10:40:28,33079,117414,false
07-24-2017 00:23:40,20417,83996,false
07-24-2017 00:01:47,22133,89832,false
07-23-2017 23:57:36,15589,71155,false
07-23-2017 20:14:32,35200,134160,false
07-23-2017 20:11:11,1015,0,true
07-23-2017 20:09:05,20088,87621,false
07-23-2017 00:50:17,27239,111217,false
07-22-2017 22:57:01,13339,56799,false
07-22-2017 19:22:35,16695,73092,false
07-22-2017 14:43:18,8557,46317,false
07-22-2017 12:23:30,20453,84103,false
07-22-2017 12:17:54,19637,86049,false
07-22-2017 12:10:41,11206,58321,false
07-22-2017 12:00:30,27447,109944,false
07-22-2017 11:47:53,24813,87505,false
07-22-2017 11:44:29,29545,105571,false
